"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"28883","Non-Native","Non-Native 3",21,"disamb","fp","disamb fp",3,0,208,208,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28886","Non-Native","Non-Native 3",4,"disamb","fp","disamb fp",2,0,146,146,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28887","Non-Native","Non-Native 3",3,"disamb","fp","disamb fp",1,0,179,179,"Ambiguous","Consistent",0.5,-0.5,0.5
"28889","Non-Native","Non-Native 3",6,"disamb","fp","disamb fp",4,0,172,172,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28890","Non-Native","Non-Native 3",18,"disamb","fp","disamb fp",4,0,218,218,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28891","Non-Native","Non-Native 3",15,"disamb","fp","disamb fp",1,0,216,216,"Ambiguous","Consistent",0.5,-0.5,0.5
"28894","Non-Native","Non-Native 3",23,"disamb","fp","disamb fp",1,0,267,267,"Ambiguous","Consistent",0.5,-0.5,0.5
"28898","Non-Native","Non-Native 3",1,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28899","Non-Native","Non-Native 3",13,"disamb","fp","disamb fp",3,0,174,174,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28902","Non-Native","Non-Native 3",2,"disamb","fp","disamb fp",4,0,249,249,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28905","Non-Native","Non-Native 3",22,"disamb","fp","disamb fp",4,0,216,216,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28907","Non-Native","Non-Native 3",20,"disamb","fp","disamb fp",2,0,358,358,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28908","Non-Native","Non-Native 3",10,"disamb","fp","disamb fp",4,0,207,207,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28909","Non-Native","Non-Native 3",8,"disamb","fp","disamb fp",2,0,239,239,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28910","Non-Native","Non-Native 3",19,"disamb","fp","disamb fp",1,0,411,411,"Ambiguous","Consistent",0.5,-0.5,0.5
"28912","Non-Native","Non-Native 3",17,"disamb","fp","disamb fp",3,0,395,395,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28917","Non-Native","Non-Native 3",16,"disamb","fp","disamb fp",2,0,159,159,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28920","Non-Native","Non-Native 3",7,"disamb","fp","disamb fp",1,0,179,179,"Ambiguous","Consistent",0.5,-0.5,0.5
"28921","Non-Native","Non-Native 3",12,"disamb","fp","disamb fp",2,0,249,249,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28924","Non-Native","Non-Native 3",5,"disamb","fp","disamb fp",3,0,254,254,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28925","Non-Native","Non-Native 3",24,"disamb","fp","disamb fp",2,0,454,454,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28927","Non-Native","Non-Native 3",11,"disamb","fp","disamb fp",1,0,284,284,"Ambiguous","Consistent",0.5,-0.5,0.5
"28929","Non-Native","Non-Native 4",20,"disamb","fp","disamb fp",3,0,217,217,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28930","Non-Native","Non-Native 4",18,"disamb","fp","disamb fp",1,0,491,491,"Ambiguous","Consistent",0.5,-0.5,0.5
"28931","Non-Native","Non-Native 4",2,"disamb","fp","disamb fp",1,0,345,345,"Ambiguous","Consistent",0.5,-0.5,0.5
"28933","Non-Native","Non-Native 4",24,"disamb","fp","disamb fp",3,0,423,423,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28935","Non-Native","Non-Native 4",7,"disamb","fp","disamb fp",2,0,195,195,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28937","Non-Native","Non-Native 4",21,"disamb","fp","disamb fp",4,0,168,168,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28938","Non-Native","Non-Native 4",5,"disamb","fp","disamb fp",4,0,289,289,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28939","Non-Native","Non-Native 4",19,"disamb","fp","disamb fp",2,0,283,283,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28941","Non-Native","Non-Native 4",12,"disamb","fp","disamb fp",3,0,281,281,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28942","Non-Native","Non-Native 4",4,"disamb","fp","disamb fp",3,0,276,276,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28944","Non-Native","Non-Native 4",1,"disamb","fp","disamb fp",4,0,254,254,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28945","Non-Native","Non-Native 4",17,"disamb","fp","disamb fp",4,0,353,353,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28952","Non-Native","Non-Native 4",8,"disamb","fp","disamb fp",3,0,254,254,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28954","Non-Native","Non-Native 4",16,"disamb","fp","disamb fp",3,0,248,248,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28955","Non-Native","Non-Native 4",14,"disamb","fp","disamb fp",1,0,231,231,"Ambiguous","Consistent",0.5,-0.5,0.5
"28956","Non-Native","Non-Native 4",3,"disamb","fp","disamb fp",2,0,308,308,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28957","Non-Native","Non-Native 4",13,"disamb","fp","disamb fp",4,0,169,169,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28959","Non-Native","Non-Native 4",6,"disamb","fp","disamb fp",1,0,207,207,"Ambiguous","Consistent",0.5,-0.5,0.5
"28964","Non-Native","Non-Native 4",11,"disamb","fp","disamb fp",2,0,250,250,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28966","Non-Native","Non-Native 4",10,"disamb","fp","disamb fp",1,0,260,260,"Ambiguous","Consistent",0.5,-0.5,0.5
"28968","Non-Native","Non-Native 4",15,"disamb","fp","disamb fp",2,0,187,187,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28971","Non-Native","Non-Native 4",23,"disamb","fp","disamb fp",2,0,369,369,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28975","Non-Native","Non-Native 4",9,"disamb","fp","disamb fp",4,0,186,186,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28976","Non-Native","Non-Native 4",22,"disamb","fp","disamb fp",1,0,152,152,"Ambiguous","Consistent",0.5,-0.5,0.5
"28977","Non-Native","Non-Native 5",4,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28978","Non-Native","Non-Native 5",18,"disamb","fp","disamb fp",2,0,185,185,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28979","Non-Native","Non-Native 5",15,"disamb","fp","disamb fp",3,0,176,176,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28981","Non-Native","Non-Native 5",22,"disamb","fp","disamb fp",2,0,537,537,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28983","Non-Native","Non-Native 5",17,"disamb","fp","disamb fp",1,0,397,397,"Ambiguous","Consistent",0.5,-0.5,0.5
"28984","Non-Native","Non-Native 5",14,"disamb","fp","disamb fp",2,0,258,258,"Unambiguous","Consistent",-0.5,-0.5,0.5
"28987","Non-Native","Non-Native 5",12,"disamb","fp","disamb fp",4,0,522,522,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28992","Non-Native","Non-Native 5",7,"disamb","fp","disamb fp",3,0,192,192,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28993","Non-Native","Non-Native 5",11,"disamb","fp","disamb fp",3,0,152,152,"Ambiguous","Inconsistent",0.5,0.5,0.5
"28995","Non-Native","Non-Native 5",16,"disamb","fp","disamb fp",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"28996","Non-Native","Non-Native 5",1,"disamb","fp","disamb fp",1,0,313,313,"Ambiguous","Consistent",0.5,-0.5,0.5
"28998","Non-Native","Non-Native 5",6,"disamb","fp","disamb fp",2,0,130,130,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29000","Non-Native","Non-Native 5",24,"disamb","fp","disamb fp",4,0,195,195,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29001","Non-Native","Non-Native 5",21,"disamb","fp","disamb fp",1,0,747,747,"Ambiguous","Consistent",0.5,-0.5,0.5
"29002","Non-Native","Non-Native 5",19,"disamb","fp","disamb fp",3,0,507,507,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29003","Non-Native","Non-Native 5",2,"disamb","fp","disamb fp",2,0,355,355,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29005","Non-Native","Non-Native 5",3,"disamb","fp","disamb fp",3,0,348,348,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29009","Non-Native","Non-Native 5",9,"disamb","fp","disamb fp",1,0,419,419,"Ambiguous","Consistent",0.5,-0.5,0.5
"29010","Non-Native","Non-Native 5",23,"disamb","fp","disamb fp",3,0,528,528,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29011","Non-Native","Non-Native 5",8,"disamb","fp","disamb fp",4,0,224,224,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29012","Non-Native","Non-Native 5",13,"disamb","fp","disamb fp",1,0,251,251,"Ambiguous","Consistent",0.5,-0.5,0.5
"29015","Non-Native","Non-Native 5",5,"disamb","fp","disamb fp",1,0,252,252,"Ambiguous","Consistent",0.5,-0.5,0.5
"29020","Non-Native","Non-Native 5",10,"disamb","fp","disamb fp",2,0,168,168,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29024","Non-Native","Non-Native 6",17,"disamb","fp","disamb fp",2,0,340,340,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29025","Non-Native","Non-Native 6",2,"disamb","fp","disamb fp",3,0,233,233,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29026","Non-Native","Non-Native 6",19,"disamb","fp","disamb fp",4,0,372,372,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29027","Non-Native","Non-Native 6",6,"disamb","fp","disamb fp",3,0,566,566,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29032","Non-Native","Non-Native 6",14,"disamb","fp","disamb fp",3,0,367,367,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29033","Non-Native","Non-Native 6",9,"disamb","fp","disamb fp",2,0,430,430,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29034","Non-Native","Non-Native 6",7,"disamb","fp","disamb fp",4,0,273,273,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29035","Non-Native","Non-Native 6",4,"disamb","fp","disamb fp",1,0,365,365,"Ambiguous","Consistent",0.5,-0.5,0.5
"29036","Non-Native","Non-Native 6",20,"disamb","fp","disamb fp",1,0,513,513,"Ambiguous","Consistent",0.5,-0.5,0.5
"29038","Non-Native","Non-Native 6",1,"disamb","fp","disamb fp",2,0,192,192,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29039","Non-Native","Non-Native 6",8,"disamb","fp","disamb fp",1,0,262,262,"Ambiguous","Consistent",0.5,-0.5,0.5
"29040","Non-Native","Non-Native 6",3,"disamb","fp","disamb fp",4,0,440,440,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29042","Non-Native","Non-Native 6",16,"disamb","fp","disamb fp",1,0,405,405,"Ambiguous","Consistent",0.5,-0.5,0.5
"29043","Non-Native","Non-Native 6",5,"disamb","fp","disamb fp",2,0,386,386,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29044","Non-Native","Non-Native 6",24,"disamb","fp","disamb fp",1,0,234,234,"Ambiguous","Consistent",0.5,-0.5,0.5
"29047","Non-Native","Non-Native 6",15,"disamb","fp","disamb fp",4,0,397,397,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29049","Non-Native","Non-Native 6",13,"disamb","fp","disamb fp",2,0,398,398,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29051","Non-Native","Non-Native 6",10,"disamb","fp","disamb fp",3,0,84,84,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29052","Non-Native","Non-Native 6",23,"disamb","fp","disamb fp",4,0,302,302,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29053","Non-Native","Non-Native 6",18,"disamb","fp","disamb fp",3,0,882,882,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29056","Non-Native","Non-Native 6",11,"disamb","fp","disamb fp",4,0,759,759,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29065","Non-Native","Non-Native 6",21,"disamb","fp","disamb fp",2,0,343,343,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29066","Non-Native","Non-Native 6",22,"disamb","fp","disamb fp",3,0,602,602,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29071","Non-Native","Non-Native 6",12,"disamb","fp","disamb fp",1,0,292,292,"Ambiguous","Consistent",0.5,-0.5,0.5
"29072","Non-Native","Non-Native 7",15,"disamb","fp","disamb fp",1,0,197,197,"Ambiguous","Consistent",0.5,-0.5,0.5
"29074","Non-Native","Non-Native 7",3,"disamb","fp","disamb fp",1,0,262,262,"Ambiguous","Consistent",0.5,-0.5,0.5
"29075","Non-Native","Non-Native 7",19,"disamb","fp","disamb fp",1,0,333,333,"Ambiguous","Consistent",0.5,-0.5,0.5
"29079","Non-Native","Non-Native 7",20,"disamb","fp","disamb fp",2,1,0,NA,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29081","Non-Native","Non-Native 7",14,"disamb","fp","disamb fp",4,0,194,194,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29082","Non-Native","Non-Native 7",9,"disamb","fp","disamb fp",3,0,221,221,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29087","Non-Native","Non-Native 7",4,"disamb","fp","disamb fp",2,0,469,469,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29088","Non-Native","Non-Native 7",24,"disamb","fp","disamb fp",2,0,355,355,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29089","Non-Native","Non-Native 7",13,"disamb","fp","disamb fp",3,0,544,544,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29090","Non-Native","Non-Native 7",17,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29091","Non-Native","Non-Native 7",11,"disamb","fp","disamb fp",1,0,291,291,"Ambiguous","Consistent",0.5,-0.5,0.5
"29097","Non-Native","Non-Native 7",5,"disamb","fp","disamb fp",3,0,318,318,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29098","Non-Native","Non-Native 7",1,"disamb","fp","disamb fp",3,0,269,269,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29100","Non-Native","Non-Native 7",18,"disamb","fp","disamb fp",4,0,248,248,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29101","Non-Native","Non-Native 7",6,"disamb","fp","disamb fp",4,0,172,172,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29105","Non-Native","Non-Native 7",21,"disamb","fp","disamb fp",3,0,106,106,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29106","Non-Native","Non-Native 7",10,"disamb","fp","disamb fp",4,0,433,433,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29108","Non-Native","Non-Native 7",22,"disamb","fp","disamb fp",4,0,530,530,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29109","Non-Native","Non-Native 7",12,"disamb","fp","disamb fp",2,0,201,201,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29112","Non-Native","Non-Native 7",2,"disamb","fp","disamb fp",4,0,185,185,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29114","Non-Native","Non-Native 7",7,"disamb","fp","disamb fp",1,0,194,194,"Ambiguous","Consistent",0.5,-0.5,0.5
"29115","Non-Native","Non-Native 7",8,"disamb","fp","disamb fp",2,0,215,215,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29117","Non-Native","Non-Native 7",16,"disamb","fp","disamb fp",2,0,219,219,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29118","Non-Native","Non-Native 7",23,"disamb","fp","disamb fp",1,0,366,366,"Ambiguous","Consistent",0.5,-0.5,0.5
"29121","Non-Native","Non-Native 8",7,"disamb","fp","disamb fp",2,0,204,204,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29122","Non-Native","Non-Native 8",20,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29124","Non-Native","Non-Native 8",5,"disamb","fp","disamb fp",4,0,242,242,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29126","Non-Native","Non-Native 8",12,"disamb","fp","disamb fp",3,0,212,212,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29128","Non-Native","Non-Native 8",23,"disamb","fp","disamb fp",2,0,297,297,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29129","Non-Native","Non-Native 8",22,"disamb","fp","disamb fp",1,0,229,229,"Ambiguous","Consistent",0.5,-0.5,0.5
"29131","Non-Native","Non-Native 8",17,"disamb","fp","disamb fp",4,0,283,283,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29136","Non-Native","Non-Native 8",24,"disamb","fp","disamb fp",3,0,319,319,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29138","Non-Native","Non-Native 8",15,"disamb","fp","disamb fp",2,0,318,318,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29140","Non-Native","Non-Native 8",1,"disamb","fp","disamb fp",4,0,87,87,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29141","Non-Native","Non-Native 8",11,"disamb","fp","disamb fp",2,0,204,204,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29143","Non-Native","Non-Native 8",9,"disamb","fp","disamb fp",4,0,218,218,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29145","Non-Native","Non-Native 8",3,"disamb","fp","disamb fp",2,0,188,188,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29146","Non-Native","Non-Native 8",6,"disamb","fp","disamb fp",1,0,197,197,"Ambiguous","Consistent",0.5,-0.5,0.5
"29149","Non-Native","Non-Native 8",10,"disamb","fp","disamb fp",1,0,249,249,"Ambiguous","Consistent",0.5,-0.5,0.5
"29151","Non-Native","Non-Native 8",16,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29153","Non-Native","Non-Native 8",13,"disamb","fp","disamb fp",4,0,151,151,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29155","Non-Native","Non-Native 8",4,"disamb","fp","disamb fp",3,1,0,NA,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29156","Non-Native","Non-Native 8",19,"disamb","fp","disamb fp",2,0,203,203,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29157","Non-Native","Non-Native 8",8,"disamb","fp","disamb fp",3,0,230,230,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29159","Non-Native","Non-Native 8",18,"disamb","fp","disamb fp",1,0,222,222,"Ambiguous","Consistent",0.5,-0.5,0.5
"29162","Non-Native","Non-Native 8",14,"disamb","fp","disamb fp",1,0,291,291,"Ambiguous","Consistent",0.5,-0.5,0.5
"29165","Non-Native","Non-Native 8",21,"disamb","fp","disamb fp",4,0,181,181,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29166","Non-Native","Non-Native 8",2,"disamb","fp","disamb fp",1,0,202,202,"Ambiguous","Consistent",0.5,-0.5,0.5
"29168","Non-Native","Non-Native 9",8,"disamb","fp","disamb fp",4,0,181,181,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29170","Non-Native","Non-Native 9",14,"disamb","fp","disamb fp",2,0,191,191,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29172","Non-Native","Non-Native 9",12,"disamb","fp","disamb fp",4,0,228,228,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29177","Non-Native","Non-Native 9",16,"disamb","fp","disamb fp",4,0,251,251,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29178","Non-Native","Non-Native 9",24,"disamb","fp","disamb fp",4,0,344,344,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29180","Non-Native","Non-Native 9",6,"disamb","fp","disamb fp",2,0,312,312,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29182","Non-Native","Non-Native 9",2,"disamb","fp","disamb fp",2,0,235,235,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29183","Non-Native","Non-Native 9",3,"disamb","fp","disamb fp",3,0,238,238,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29185","Non-Native","Non-Native 9",13,"disamb","fp","disamb fp",1,0,157,157,"Ambiguous","Consistent",0.5,-0.5,0.5
"29187","Non-Native","Non-Native 9",10,"disamb","fp","disamb fp",2,0,169,169,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29188","Non-Native","Non-Native 9",1,"disamb","fp","disamb fp",1,0,207,207,"Ambiguous","Consistent",0.5,-0.5,0.5
"29189","Non-Native","Non-Native 9",19,"disamb","fp","disamb fp",3,0,225,225,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29197","Non-Native","Non-Native 9",22,"disamb","fp","disamb fp",2,0,268,268,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29198","Non-Native","Non-Native 9",11,"disamb","fp","disamb fp",3,0,254,254,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29199","Non-Native","Non-Native 9",18,"disamb","fp","disamb fp",2,0,239,239,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29200","Non-Native","Non-Native 9",17,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,0.5
"29202","Non-Native","Non-Native 9",21,"disamb","fp","disamb fp",1,0,387,387,"Ambiguous","Consistent",0.5,-0.5,0.5
"29203","Non-Native","Non-Native 9",5,"disamb","fp","disamb fp",1,0,235,235,"Ambiguous","Consistent",0.5,-0.5,0.5
"29204","Non-Native","Non-Native 9",7,"disamb","fp","disamb fp",3,0,175,175,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29206","Non-Native","Non-Native 9",15,"disamb","fp","disamb fp",3,0,217,217,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29207","Non-Native","Non-Native 9",23,"disamb","fp","disamb fp",3,0,452,452,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29208","Non-Native","Non-Native 9",9,"disamb","fp","disamb fp",1,0,278,278,"Ambiguous","Consistent",0.5,-0.5,0.5
"29214","Non-Native","Non-Native 9",4,"disamb","fp","disamb fp",4,0,227,227,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29215","Non-Native","Non-Native 9",20,"disamb","fp","disamb fp",4,0,244,244,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29219","Non-Native","Non-Native 10",13,"disamb","fp","disamb fp",2,0,198,198,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29221","Non-Native","Non-Native 10",18,"disamb","fp","disamb fp",3,0,424,424,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29224","Non-Native","Non-Native 10",20,"disamb","fp","disamb fp",1,0,335,335,"Ambiguous","Consistent",0.5,-0.5,0.5
"29225","Non-Native","Non-Native 10",3,"disamb","fp","disamb fp",4,0,159,159,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29226","Non-Native","Non-Native 10",14,"disamb","fp","disamb fp",3,0,238,238,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29227","Non-Native","Non-Native 10",16,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,0.5
"29230","Non-Native","Non-Native 10",6,"disamb","fp","disamb fp",3,0,589,589,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29231","Non-Native","Non-Native 10",4,"disamb","fp","disamb fp",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,0.5
"29233","Non-Native","Non-Native 10",10,"disamb","fp","disamb fp",3,0,182,182,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29238","Non-Native","Non-Native 10",23,"disamb","fp","disamb fp",4,0,552,552,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29240","Non-Native","Non-Native 10",7,"disamb","fp","disamb fp",4,0,158,158,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29241","Non-Native","Non-Native 10",19,"disamb","fp","disamb fp",4,0,184,184,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29242","Non-Native","Non-Native 10",21,"disamb","fp","disamb fp",2,0,245,245,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29244","Non-Native","Non-Native 10",9,"disamb","fp","disamb fp",2,0,330,330,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29246","Non-Native","Non-Native 10",2,"disamb","fp","disamb fp",3,0,203,203,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29247","Non-Native","Non-Native 10",1,"disamb","fp","disamb fp",2,0,347,347,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29249","Non-Native","Non-Native 10",24,"disamb","fp","disamb fp",1,0,257,257,"Ambiguous","Consistent",0.5,-0.5,0.5
"29252","Non-Native","Non-Native 10",22,"disamb","fp","disamb fp",3,0,211,211,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29253","Non-Native","Non-Native 10",5,"disamb","fp","disamb fp",2,0,203,203,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29255","Non-Native","Non-Native 10",12,"disamb","fp","disamb fp",1,0,326,326,"Ambiguous","Consistent",0.5,-0.5,0.5
"29256","Non-Native","Non-Native 10",15,"disamb","fp","disamb fp",4,0,98,98,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29258","Non-Native","Non-Native 10",17,"disamb","fp","disamb fp",2,0,273,273,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29259","Non-Native","Non-Native 10",11,"disamb","fp","disamb fp",4,0,364,364,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29261","Non-Native","Non-Native 10",8,"disamb","fp","disamb fp",1,0,788,788,"Ambiguous","Consistent",0.5,-0.5,0.5
"29264","Non-Native","Non-Native 11",12,"disamb","fp","disamb fp",2,0,628,628,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29266","Non-Native","Non-Native 11",9,"disamb","fp","disamb fp",3,0,281,281,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29267","Non-Native","Non-Native 11",18,"disamb","fp","disamb fp",4,0,155,155,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29268","Non-Native","Non-Native 11",17,"disamb","fp","disamb fp",3,0,227,227,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29269","Non-Native","Non-Native 11",21,"disamb","fp","disamb fp",3,0,628,628,"Ambiguous","Inconsistent",0.5,0.5,0.5
"29273","Non-Native","Non-Native 11",3,"disamb","fp","disamb fp",1,0,210,210,"Ambiguous","Consistent",0.5,-0.5,0.5
"29279","Non-Native","Non-Native 11",20,"disamb","fp","disamb fp",2,0,457,457,"Unambiguous","Consistent",-0.5,-0.5,0.5
"29280","Non-Native","Non-Native 11",10,"disamb","fp","disamb fp",4,0,235,235,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29281","Non-Native","Non-Native 11",7,"disamb","fp","disamb fp",1,0,295,295,"Ambiguous","Consistent",0.5,-0.5,0.5
"29283","Non-Native","Non-Native 11",2,"disamb","fp","disamb fp",4,0,515,515,"Unambiguous","Inconsistent",-0.5,0.5,0.5
"29284","Non-Native","Non-Native 11",19,"disamb","fp","disamb fp",1,0,346,346,"Ambiguous","Consistent",0.5,-0.5,0.5
"29289","Non-Native","Non-Native 11",5,"disamb","fp","disamb fp",3,0,543,543,"Ambiguous","Inconsistent",0.5,0.5,0.5
